TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight
76308.624	INIZIO IMMAGINI : IMMAGINE 24
76308.891		404.0	1003.0	1	392.0	994.0	1	398	998	3.5845	1	3.2645	1
76324.848		407.0	1004.0	1	386.0	997.0	1	396	1000	3.5765	1	3.263	1
76341.906		405.0	1014.0	1	386.0	999.0	1	396	1006	3.5762	1	3.2597	1
76358.047		405.0	1016.0	1	391.0	997.0	1	398	1006	3.5715	1	3.2567	1
76375.493		411.0	1012.0	1	394.0	998.0	1	402	1005	3.5703	1	3.2586	1
76391.357		409.0	1009.0	1	390.0	996.0	1	400	1002	3.5637	1	3.2478	1
76408.593		405.0	1008.0	1	390.0	996.0	1	398	1002	3.5623	1	3.237	1
76424.6		411.0	1007.0	1	396.0	996.0	1	404	1001	3.5556	1	3.2313	1
76441.999		398.0	1002.0	1	397.0	995.0	1	398	998	3.5385	1	3.2349	1
76457.968		393.0	997.0	1	393.0	990.0	1	393	993	3.5347	1	3.2168	1
76475.41		394.0	995.0	1	390.0	985.0	1	392	990	3.5252	1	3.2029	1
76491.266		414.0	802.0	1	458.0	784.0	1	436	793	3.5256	1	3.1832	1
76508.129		426.0	710.0	1	482.0	613.0	1	454	661	3.5245	1	3.1819	1
76524.376		476.0	381.0	1	486.0	370.0	1	481	375	3.5207	1	3.1926	1
76541.957		479.0	391.0	1	485.0	344.0	1	482	367	3.5226	1	3.1751	1
76557.77		483.0	386.0	1	478.0	348.0	1	480	367	3.5087	1	3.1604	1
76575.331		483.0	389.0	1	482.0	353.0	1	482	371	3.505	1	3.1607	1
76590.953		480.0	391.0	1	486.0	353.0	1	483	372	3.4816	1	3.1399	1
76608.511		484.0	383.0	1	482.0	350.0	1	483	366	3.4622	1	3.1136	1
76624.187		486.0	390.0	1	483.0	354.0	1	484	372	3.396	1	3.0599	1
76641.665		482.0	397.0	1	481.0	358.0	1	482	377	3.3617	1	3.0369	1
76657.65		486.0	396.0	1	485.0	350.0	1	486	373	3.2798	1	2.9715	1
76675.062		493.0	388.0	1	492.0	343.0	1	492	365	3.2258	1	2.9038	1
76690.84		488.0	396.0	1	493.0	342.0	1	490	369	3.1296	1	2.8347	1
76708.31		478.0	399.0	1	489.0	350.0	1	484	374	3.074	1	2.7926	1
76724.423		483.0	396.0	1	486.0	350.0	1	484	373	2.978	1	2.7275	1
76741.684		490.0	392.0	1	492.0	346.0	1	491	369	2.9413	1	2.6689	1
76757.505		486.0	402.0	1	500.0	353.0	1	493	377	2.8687	1	2.608	1
76774.979		472.0	403.0	1	492.0	347.0	1	482	375	2.8362	1	2.5729	1
76791.021		373.0	304.0	1	421.0	280.0	1	397	292	2.7508	1	2.5383	1
76808.182		339.0	261.0	1	365.0	244.0	1	352	252	2.7257	1	2.4927	1
76824.198		273.0	196.0	1	287.0	172.0	1	280	184	2.6315	1	2.3922	1
76841.753		275.0	182.0	1	289.0	138.0	1	282	160	2.6245	1	2.3952	1
76857.424		269.0	180.0	1	285.0	133.0	1	277	156	2.5826	1	2.3711	1
76874.801		261.0	180.0	1	276.0	128.0	1	268	154	2.5496	1	2.3519	1
76890.855		263.0	173.0	1	269.0	128.0	1	266	150	2.503	1	2.3185	1
76908.236		265.0	168.0	1	264.0	139.0	1	264	153	2.484	1	2.2946	1
76924.111		269.0	169.0	1	258.0	139.0	1	264	154	2.4626	1	2.2708	1
76941.395		267.0	171.0	1	267.0	140.0	1	267	155	2.4464	1	2.2633	1
76957.43		268.0	174.0	1	274.0	142.0	1	271	158	2.4087	1	2.2521	1
76974.873		252.0	168.0	1	254.0	125.0	1	253	146	2.4105	1	2.243	1
76990.861		194.0	121.0	1	204.0	103.0	1	199	112	2.3895	1	2.2341	1
77008.141		187.0	121.0	1	182.0	103.0	1	184	112	2.3804	1	2.2273	1
77023.996		185.0	137.0	1	175.0	92.0	1	180	114	2.3693	1	2.2091	1
77041.391		183.0	126.0	1	170.0	86.0	1	176	106	2.36	1	2.2035	1
77057.447		186.0	125.0	1	168.0	85.0	1	177	105	2.3517	1	2.216	1
77074.776		188.0	126.0	1	178.0	85.0	1	183	105	2.3312	1	2.2102	1
77090.629		186.0	122.0	1	180.0	90.0	1	183	106	2.3114	1	2.1933	1
77108.025		183.0	124.0	1	170.0	85.0	1	176	104	2.3161	1	2.1867	1
77124.016		180.0	113.0	1	168.0	80.0	1	174	96	2.3156	1	2.1991	1
77141.24		186.0	86.0	1	176.0	44.0	1	181	65	2.323	1	2.2105	1
77157.015		197.0	42.0	1	203.0	-0.0	1	200	21	2.3295	1	2.2055	1
77174.487		195.0	41.0	1	207.0	-2.0	1	201	19	2.3252	1	2.2046	1
77190.384		192.0	48.0	1	208.0	-1.0	1	200	23	2.3195	1	2.1974	1
77207.923		193.0	47.0	1	210.0	5.0	1	202	26	2.3201	1	2.2015	1
77223.892		193.0	48.0	1	212.0	3.0	1	202	25	2.3129	1	2.1981	1
77241.141		191.0	51.0	1	212.0	-1.0	1	202	25	2.3051	1	2.1901	1
77257.202		198.0	55.0	1	211.0	2.0	1	204	28	2.3055	1	2.1863	1
77274.362		208.0	45.0	1	220.0	4.0	1	214	24	2.3064	1	2.1828	1
77290.434		206.0	40.0	1	210.0	6.0	1	208	23	2.3028	1	2.1847	1
77307.769		198.0	49.0	1	196.0	-0.0	1	197	24	2.2993	1	2.1859	1
77323.722		194.0	48.0	1	198.0	-9.0	1	196	19	2.3039	1	2.1923	1
77341.274		196.0	35.0	1	210.0	2.0	1	203	18	2.3054	1	2.2	1
77357.377		241.0	4.0	1	235.0	-25.0	1	238	-10	2.301	1	2.1928	1
77374.504		259.0	0.0	1	256.0	-47.0	1	258	-23	2.2977	1	2.197	1
77390.468		250.0	-2.0	1	254.0	-45.0	1	252	-23	2.2996	1	2.2094	1
77407.892		261.0	-0.0	1	251.0	-51.0	1	256	-25	2.3067	1	2.206	1
77423.649		276.0	-1.0	1	251.0	-52.0	1	264	-26	2.3056	1	2.1995	1
77441.04		267.0	-9.0	1	249.0	-45.0	1	258	-27	2.2977	1	2.2192	1
77457.122		257.0	3.0	1	251.0	-46.0	1	254	-21	2.2932	1	2.226	1
77474.347		259.0	9.0	1	256.0	-58.0	1	258	-24	2.3065	1	2.2037	1
77490.543		269.0	4.0	1	260.0	-67.0	1	264	-31	2.3129	1	2.2191	1
77507.793		267.0	-2.0	1	247.0	-78.0	1	257	-40	2.3133	1	2.2249	1
77523.536		250.0	-6.0	1	239.0	-71.0	1	244	-38	2.3172	1	2.2158	1
77541.026		249.0	-5.0	1	248.0	-59.0	1	248	-32	2.3109	1	2.2174	1
77557.001		287.0	-11.0	1	286.0	-60.0	1	286	-35	2.3078	1	2.2257	1
77574.179		307.0	-24.0	1	314.0	-63.0	1	310	-43	2.3109	1	2.2361	1
77590.238		312.0	-32.0	1	305.0	-67.0	1	308	-49	2.3204	1	2.2351	1
77607.4		315.0	-29.0	1	305.0	-73.0	1	310	-51	2.3214	1	2.2298	1
77623.285		316.0	-19.0	1	309.0	-66.0	1	312	-42	2.3186	1	2.2254	1
77640.678		314.0	-24.0	1	306.0	-51.0	1	310	-37	2.3289	1	2.2278	1
77657.062		308.0	-22.0	1	310.0	-57.0	1	309	-39	2.3475	1	2.2254	1
77674.168		314.0	-19.0	1	304.0	-61.0	1	309	-40	2.3469	1	2.2136	1
77690.476		313.0	-14.0	1	298.0	-69.0	1	306	-41	2.342	1	2.2278	1
77707.662		315.0	-13.0	1	304.0	-81.0	1	310	-47	2.3419	1	2.2444	1
77723.472		332.0	-26.0	1	304.0	-69.0	1	318	-47	2.3546	1	2.2485	1
77740.902		335.0	-27.0	1	317.0	-63.0	1	326	-45	2.3664	1	2.2494	1
77757.08		380.0	-26.0	1	350.0	-77.0	1	365	-51	2.3756	1	2.2407	1
77774.251		390.0	-22.0	1	378.0	-62.0	1	384	-42	2.3592	1	2.2357	1
77790.569		389.0	-23.0	1	378.0	-61.0	1	384	-42	2.3617	1	2.2571	1
77807.529		393.0	-30.0	1	374.0	-61.0	1	384	-45	2.3639	1	2.2735	1
77823.444		388.0	-25.0	1	376.0	-59.0	1	382	-42	2.3683	1	2.269	1
77840.821		389.0	-26.0	1	374.0	-60.0	1	382	-43	2.379	1	2.2671	1
77856.891		386.0	-39.0	1	370.0	-57.0	1	378	-48	2.3804	1	2.2675	1
77874.136		363.0	-38.0	1	354.0	-60.0	1	358	-49	2.3921	1	2.2731	1
77890.102		240.0	-30.0	1	250.0	-67.0	1	245	-48	2.4028	1	2.2863	1
77907.16		199.0	-26.0	1	205.0	-72.0	1	202	-49	2.4044	1	2.2947	1
77923.456		213.0	-18.0	1	213.0	-61.0	1	213	-39	2.3942	1	2.2892	1
77940.722		211.0	-10.0	1	206.0	-55.0	1	208	-32	2.3846	1	2.2867	1
77956.76		204.0	-14.0	1	203.0	-53.0	1	204	-33	2.3824	1	2.286	1
77973.921		203.0	-12.0	1	208.0	-52.0	1	206	-32	2.38	1	2.2948	1
77990.201		197.0	-11.0	1	209.0	-50.0	1	203	-30	2.3829	1	2.3062	1
78007.393		202.0	-9.0	1	203.0	-46.0	1	202	-27	2.3899	1	2.2923	1
78023.244		201.0	-18.0	1	197.0	-46.0	1	199	-32	2.3974	1	2.2934	1
78040.488		205.0	-20.0	1	199.0	-41.0	1	202	-30	2.4043	1	2.2923	1
78056.775		206.0	-16.0	1	201.0	-41.0	1	204	-28	2.4085	1	2.2899	1
78074.034		205.0	-15.0	1	201.0	-43.0	1	203	-29	2.4075	1	2.305	1
78090.089		206.0	-11.0	1	199.0	-43.0	1	202	-27	2.4186	1	2.3153	1
78107.272		202.0	-18.0	1	200.0	-45.0	1	201	-31	2.4246	1	2.3262	1
78123.161		197.0	-20.0	1	204.0	-49.0	1	200	-34	2.4294	1	2.3408	1
78140.708		196.0	-17.0	1	206.0	-55.0	1	201	-36	2.4328	1	2.3422	1
78156.429		201.0	-18.0	1	206.0	-56.0	1	204	-37	2.4517	1	2.3534	1
78173.912		201.0	-19.0	1	205.0	-54.0	1	203	-36	2.4499	1	2.3595	1
78190.035		197.0	-24.0	1	206.0	-54.0	1	202	-39	2.4593	1	2.3606	1
78207.351		187.0	-21.0	1	206.0	-58.0	1	196	-39	2.4706	1	2.3685	1
78222.965		190.0	-25.0	1	206.0	-68.0	1	198	-46	2.4828	1	2.3852	1
78240.553		195.0	-35.0	1	202.0	-68.0	1	198	-51	2.4966	1	2.3954	1
78256.695		189.0	-26.0	1	201.0	-65.0	1	195	-45	2.5188	1	2.3908	1
78273.775		190.0	-15.0	1	199.0	-48.0	1	194	-31	2.52	1	2.3606	1
78289.887		301.0	439.0	1	303.0	437.0	1	302	438	2.4812	1	2.3755	1
78307.233		295.0	448.0	1	306.0	410.0	1	300	429	2.4954	1	2.3818	1
78323.548		295.0	452.0	1	306.0	401.0	1	300	426	2.4915	1	2.3668	1
78341.107		291.0	447.0	1	304.0	409.0	1	298	428	2.4894	1	2.3659	1
78356.711		283.0	447.0	1	302.0	410.0	1	292	428	2.5096	1	2.3805	1
78373.896		286.0	451.0	1	301.0	415.0	1	294	433	2.5163	1	2.3846	1
78390.131		287.0	448.0	1	301.0	419.0	1	294	433	2.5209	1	2.3753	1
78407.144		286.0	452.0	1	302.0	415.0	1	294	433	2.5242	1	2.3804	1
78423.41		287.0	456.0	1	306.0	427.0	1	296	441	2.5231	1	2.4062	1
78440.601		288.0	451.0	1	301.0	420.0	1	294	435	2.529	1	2.4232	1
78456.616		289.0	470.0	1	296.0	421.0	1	292	445	2.5434	1	2.4205	1
78473.792		289.0	472.0	1	296.0	432.0	1	292	452	2.5449	1	2.4113	1
78489.774		286.0	463.0	1	295.0	435.0	1	290	449	2.5513	1	2.4254	1
78507.071		282.0	459.0	1	300.0	434.0	1	291	446	2.548	1	2.4481	1
78522.729		279.0	463.0	1	297.0	431.0	1	288	447	2.5646	1	2.4503	1
78540.276		283.0	468.0	1	292.0	449.0	1	288	458	2.5668	1	2.4275	1
78556.412		165.0	484.0	1	178.0	490.0	1	172	487	2.5518	1	2.4763	1
78573.721		160.0	488.0	1	180.0	464.0	1	170	476	2.5713	1	2.5013	1
78589.733		164.0	491.0	1	178.0	464.0	1	171	477	2.5979	1	2.4912	1
78606.96		159.0	490.0	1	172.0	468.0	1	166	479	2.6034	1	2.486	1
78623.043		153.0	491.0	1	171.0	466.0	1	162	478	2.614	1	2.4853	1
78640.43		154.0	492.0	1	178.0	465.0	1	166	478	2.6125	1	2.4984	1
78656.178		157.0	499.0	1	182.0	457.0	1	170	478	2.6275	1	2.5196	1
78673.608		159.0	499.0	1	176.0	469.0	1	168	484	2.6384	1	2.5146	1
78689.717		155.0	485.0	1	167.0	464.0	1	161	474	2.6333	1	2.4987	1
78706.904		149.0	486.0	1	173.0	456.0	1	161	471	2.6349	1	2.4963	1
78722.783		147.0	485.0	1	175.0	474.0	1	161	479	2.6241	1	2.5125	1
78740.248		153.0	492.0	1	164.0	468.0	1	158	480	2.6209	1	2.4996	1
78756.284		140.0	523.0	1	150.0	494.0	1	145	508	2.6186	1	2.4947	1
78773.831		138.0	537.0	1	150.0	536.0	1	144	536	2.6138	1	2.5031	1
78789.319		142.0	556.0	1	157.0	545.0	1	150	550	2.5984	1	2.4902	1
78807.007		135.0	557.0	1	151.0	529.0	1	143	543	2.5902	1	2.474	1
78822.991		137.0	552.0	1	152.0	527.0	1	144	539	2.5789	1	2.4519	1
78840.196		140.0	554.0	1	155.0	531.0	1	148	542	2.5764	1	2.4577	1
78856.093		141.0	554.0	1	158.0	535.0	1	150	544	2.566	1	2.4624	1
78873.689		139.0	554.0	1	164.0	553.0	1	152	553	2.5651	1	2.4711	1
78889.578		155.0	621.0	1	175.0	617.0	1	165	619	2.5639	1	2.4606	1
78906.933		160.0	650.0	1	177.0	649.0	1	168	649	2.5694	1	2.4523	1
78922.872		153.0	645.0	1	168.0	636.0	1	160	640	2.5906	1	2.4473	1
78940.101		158.0	654.0	1	167.0	647.0	1	162	650	2.578	1	2.4495	1
78956.264		169.0	649.0	1	171.0	657.0	1	170	653	2.5764	1	2.4495	1
78973.482		168.0	637.0	1	163.0	651.0	1	166	644	2.5911	1	2.4424	1
78989.52		163.0	645.0	1	163.0	649.0	1	163	647	2.5913	1	2.452	1
79006.779		158.0	645.0	1	169.0	652.0	1	164	648	2.5897	1	2.4568	1
79022.817		156.0	654.0	1	168.0	659.0	1	162	656	2.5849	1	2.4365	1
79040.231		160.0	679.0	1	169.0	683.0	1	164	681	2.5835	1	2.437	1
79056.122		168.0	702.0	1	168.0	724.0	1	168	713	2.592	1	2.4574	1
79073.754		167.0	697.0	1	176.0	724.0	1	172	710	2.5907	1	2.4584	1
79089.402		165.0	702.0	1	183.0	724.0	1	174	713	2.5957	1	2.4787	1
