TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight
59043.01	INIZIO IMMAGINI : IMMAGINE 16
59047.771		517.0	456.0	1	501.0	457.0	1	509	456	3.3454	1	3.1691	1
59065.04		518.0	449.0	1	501.0	459.0	1	510	454	3.3447	1	3.1751	1
59080.965		514.0	441.0	1	509.0	442.0	1	512	441	3.3519	1	3.179	1
59098.375		521.0	457.0	1	507.0	440.0	1	514	448	3.371	1	3.1836	1
59114.895		523.0	445.0	1	506.0	448.0	1	514	446	3.3878	1	3.1921	1
59131.211		522.0	442.0	1	509.0	446.0	1	516	444	3.3786	1	3.1962	1
59147.454		521.0	452.0	1	508.0	442.0	1	514	447	3.384	1	3.2131	1
59164.867		516.0	443.0	1	506.0	452.0	1	511	447	3.3964	1	3.2278	1
59181.077		514.0	444.0	1	505.0	451.0	1	510	447	3.4076	1	3.2291	1
59198.331		511.0	437.0	1	507.0	446.0	1	509	441	3.4121	1	3.2253	1
59214.4		512.0	438.0	1	503.0	444.0	1	508	441	3.4199	1	3.2328	1
59231.643		510.0	442.0	1	505.0	444.0	1	508	443	3.4209	1	3.2362	1
59247.79		505.0	439.0	1	506.0	448.0	1	506	443	3.431	1	3.2377	1
59264.849		510.0	441.0	1	504.0	443.0	1	507	442	3.4499	1	3.2418	1
59280.934		507.0	442.0	1	499.0	439.0	1	503	440	3.4552	1	3.2576	1
59298.197		511.0	459.0	1	502.0	439.0	1	506	449	3.4623	1	3.2558	1
59314.134		516.0	456.0	1	506.0	432.0	1	511	444	3.4643	1	3.2313	1
59331.515		507.0	438.0	1	504.0	435.0	1	506	436	3.4426	1	3.2129	1
59347.412		501.0	441.0	1	500.0	454.0	1	500	447	3.4096	1	3.1636	1
59364.778		505.0	451.0	1	499.0	454.0	1	502	452	3.3812	1	3.1332	1
59380.93		505.0	453.0	1	499.0	458.0	1	502	455	3.3261	1	3.0655	1
59398.008		503.0	462.0	1	500.0	466.0	1	502	464	3.2653	1	3.0144	1
59414.235		509.0	540.0	1	501.0	531.0	1	505	535	3.1849	1	2.9396	1
59431.478		527.0	581.0	1	500.0	637.0	1	514	609	3.041	1	2.8958	1
59446.579		561.0	567.0	1	506.0	702.0	1	534	634	2.8972	1	2.8094	1
59463.586		-1	-1	0	510.0	701.0	1	510.0	701.0	-1	0	2.7524	1
59479.868		-1	-1	0	515.0	698.0	1	515.0	698.0	-1	0	2.6916	1
59497.617		516.0	718.0	1	511.0	698.0	1	514	708	2.9311	1	2.65	1
59514.208		508.0	700.0	1	505.0	702.0	1	506	701	2.8442	1	2.5968	1
59531.491		496.0	705.0	1	499.0	729.0	1	498	717	2.8081	1	2.5624	1
59547.339		478.0	760.0	1	511.0	796.0	1	494	778	2.7535	1	2.5021	1
59564.739		483.0	802.0	1	512.0	829.0	1	498	815	2.7349	1	2.4702	1
59580.965		482.0	817.0	1	500.0	847.0	1	491	832	2.6893	1	2.4616	1
59597.984		474.0	814.0	1	492.0	839.0	1	483	826	2.6443	1	2.4318	1
59614.333		473.0	811.0	1	493.0	844.0	1	483	827	2.6012	1	2.3991	1
59631.155		472.0	812.0	1	499.0	851.0	1	486	831	2.5863	1	2.3947	1
59647.751		479.0	811.0	1	505.0	839.0	1	492	825	2.5741	1	2.3672	1
59664.445		486.0	813.0	1	504.0	831.0	1	495	822	2.5539	1	2.3397	1
59680.975		486.0	822.0	1	503.0	836.0	1	494	829	2.5316	1	2.3219	1
